PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='102', t='1516313984677', event='drag_end', piece='7', move_nu='17', move='2', instance='prb9718')|2|8|92|54|8

PsiturkRec(worker='A58QOLDFC179Q:3ON104KXQL4CKNMNKGNG9ZBVBAB4WI', ord='105', t='1516313985581', event='drag_end', piece='r', move_nu='18', move='16', instance='prb9718')|1|0|0|0|0

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1733', t='1516387097157', event='start', piece='NA', move_nu='0', move='NA', instance='prb9718')|11|1610|19403|770|1610

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1735', t='1516387098725', event='drag_end', piece='6', move_nu='0', move='18', instance='prb9718')|10|1408|17397|888|1408

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1737', t='1516387102581', event='drag_end', piece='5', move_nu='1', move='4', instance='prb9718')|10|1372|16907|858|1372

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1739', t='1516387105549', event='drag_end', piece='7', move_nu='2', move='20', instance='prb9718')|10|1264|15823|840|1264

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1741', t='1516387105958', event='drag_end', piece='r', move_nu='3', move='12', instance='prb9718')|9|1139|14628|859|1139

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1743', t='1516387106470', event='drag_end', piece='7', move_nu='4', move='14', instance='prb9718')|8|962|12738|820|962

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1745', t='1516387107285', event='drag_end', piece='2', move_nu='5', move='24', instance='prb9718')|7|685|9378|599|685

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1747', t='1516387108238', event='drag_end', piece='1', move_nu='6', move='30', instance='prb9718')|7|723|9910|615|723

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1749', t='1516387109094', event='drag_end', piece='3', move_nu='7', move='21', instance='prb9718')|6|389|5341|550|389

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1751', t='1516387109942', event='drag_end', piece='5', move_nu='8', move='28', instance='prb9718')|5|193|2592|387|193

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1753', t='1516387110654', event='drag_end', piece='0', move_nu='9', move='29', instance='prb9718')|4|85|1113|246|85

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1755', t='1516387111408', event='drag_end', piece='4', move_nu='10', move='9', instance='prb9718')|3|31|358|148|31

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1757', t='1516387112149', event='drag_end', piece='7', move_nu='11', move='2', instance='prb9718')|2|3|37|31|3

PsiturkRec(worker='A191V7PT3DQKDP:3PMBY0YE28B43VMUKKJ6EDF85RV9C8', ord='1760', t='1516387113373', event='drag_end', piece='r', move_nu='12', move='16', instance='prb9718')|1|0|0|0|0

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2963', t='1516393579417', event='start', piece='NA', move_nu='0', move='NA', instance='prb9718')|11|1594|19249|746|1594

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2965', t='1516393580714', event='drag_end', piece='6', move_nu='0', move='18', instance='prb9718')|10|1393|17244|864|1393

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2967', t='1516393584613', event='drag_end', piece='6', move_nu='1', move='20', instance='prb9718')|11|1599|19306|559|1599

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2969', t='1516393589291', event='drag_end', piece='5', move_nu='2', move='4', instance='prb9718')|11|1566|18824|792|1566

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2971', t='1516393592748', event='drag_end', piece='r', move_nu='3', move='12', instance='prb9718')|10|1435|17583|838|1435

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2973', t='1516393593263', event='drag_end', piece='6', move_nu='4', move='22', instance='prb9718')|10|1480|18003|806|1480

PsiturkRec(worker='A214HWAW1PYWO8:34BBWHLWHBJ6SUL255PK30LEGY5IWG', ord='2975', t='1516393595298', event='drag_end', piece='7', move_nu='5', move='14', instance='prb9718')|11|1670|19863|483|1670

